ID_TRAMIT;NOM_TRAMIT;DESCRIPCIO_TRAMIT;TEMA;CODI_AMBIT;DESCRIPCIO_AMBIT;IMMEDIAT;GRATUIT;REQUISITS;NORMATIVA_APLICABLE;RESPONSABLE;ENLLACOS_RELACIONATS;DATA_CREACIO;PARAULES_CLAU;CANAL_TELEMATIC;CANAL_PRSENCIAL;CANAL_TELEFONIC;CANAL_MOBIL;CANAL_QUIOSC;IDIOMA
***079308;M 6 LEGALITZACIÓ D OBRES MAJORS;s En que consisteix el tràmit? Sol·licitud de llicència de legalització d¿obres realitzades sense la llicència corresponent. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  -     Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (Mp) - Declaració responsable del/de la tècnic/a competent. Requisits previs - Els   instruments   de   planejament  ;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079308#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079285;O2.8 W2.8 CONTENIDORS, SACS, RETIRADA DE RUNA I NETEJA INTERIOR D EDIFICIS;ó de contenidors,  col·locació de  sacs,  retirada de  runa  i  neteja d¿interior  d¿edificis.  Hi ha d¿haver una llicència atorgada o una comunicació realitzada a la mateixa adreça,  que cal especificar. En què consisteix el tràmit? Comunicació de la col·locació de contenidors, col·locació de sacs, retirada de runa i neteja  d¿interior d¿edificis.  Hi ha d¿haver una llicència atorgada o una comunicació realitzada a la mateixa adreça, que  cal especificar. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O2 W2). - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   apro;;0029;urbanisme;;N;Documentació que cal aportar A. Documentació mínima per acceptar la comunicació:  - 2  còpies  de  la  instància  de  comunicació  normalitzada,  amb  l¿especificació  de  la  superfície afectada per l¿obra (m2) i el seu pressupost (€). - 1 fotocòpia del DNI, CIF o NIF del/a titular (original en vigor). - 2 exemplars del croquis de situació (amb numeració i cruïlla més propera amb el  nom dels carrers), signat per la persona titular. - Fotografies. - Cal relacionar l¿obra o neteja a la qual es refereix. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079285#wlp_detall_tramit;06/07/2016;;;S;N;N;;Català 
***050518;Proposta d informe d integració social per renovació residencia temporal;novaci  de l¿autoritzaci  de resid ncia temporal per a totes aquelles persones queó ó è   vulguin renovar les seves autoritzacions i no compleixin tots els requisits per renovar­lo directament a  la Subdelegaci  del Govern     ó Qui ho pot demanar? Qualsevol persona estrangera no comunit ria, empadronada a Badalona, que hagi de renovar la sevaà  autoritzaci  de resid ncia temporal, i que no compleixi algun dels requisits previstos per a la renovació è ó  de l¿autoritzaci .ó Com es pot fer? Presencialment: Presentant la sol·licitud i la documentaci  requerida al departament d Immigració ó Documentació que cal aportar 1) Sol·lici;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***050518#wlp_detall_tramit;29/05/2015;;;S;N;N;;Català 
***079303;M 4 CANVI D ÚS, AMB OBRES SUJECTES A LLICÈNCIA;ficis i les instal·lacions amb obres subjectes a llicència  En que consisteix el tràmit? Sol·licitud de llicència de canvi d¿ús (s¿inclouen tots els usos) dels edificis i les instal·lacions  amb   obres   subjectes   a   llicència   (obres   de   reforma   de   construccions   que   n¿alterin   la  volumetria, augmentin l¿edificabilitat i/o el nombre d¿entitats o que estiguin incloses a l¿annex  1 de l¿ordenança municipal d¿obres menors de Badalona). Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  -     Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (Mp) - Declaració responsable del/de la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿inici ;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079303#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079311;M 9 MOVIMENT DE TERRES (consulteu límits de cotes i detalls);En que consisteix el tràmit? - Sol·licitud de llicència de moviment de terres que no estigui inclòs dins dels supòsits  de Annex 1.6 de l¿Ordenança Municipal d¿Obres Menors, és a dir:  - que alterin més d¿un metre les cotes naturals del terreny o tinguin rellevància  o   transcendència   a   efectes   del   mesurament   de   les   altures   reguladores   de  l¿edifici, - que es situïn en l¿entorn de l¿edifici construït però produeixin variacions en  més de 1,50 m sobre el nivell natural del terreny i en més de 2,20 m per sota del  mateix. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  -     Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (Mp) - Declaració responsable del/de la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿inici ;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079311#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079291;O3.4 W3.4 NETEJA DE TERRENYS, ARRANJAMENT DE JARDINS I SOLARS, SENSE TALA D ARBRES;) Actuacions de neteja i arranjament de jardins i solars que no impliquin tala d¿arbrat En què consisteix el tràmit? Comunicació   d¿obres   d¿actuacions   de   neteja   i   arranjament   de   jardins   i   solars   que   no  impliquin tala d¿arbrat Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O3 W3). Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   aprovats  definitivament. - Es recomana l¿obtenció del corresponent informe d¿aprofitament urb;;0029;urbanisme;;N;Documentació que cal aportar A. Documentació mínima per acceptar la comunicació:  - 2  còpies  de  la  instància  de  comunicació  normalitzada,  amb  l¿especificació  de  la  superfície afectada per l¿obra (m2) i el seu pressupost (€). - 1 fotocòpia del DNI, CIF o NIF del/a titular (original en vigor). B. Si escau: - En  cas  que  la  finca  es  trobi  inclosa  al  Catàleg  de  Protecció  del  Patrimoni,  cal  sol·licitar la corresponent llicència d¿obres menors.  ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079291#wlp_detall_tramit;06/07/2016;;;S;N;N;;Català 
***075325;Instància genèrica electrònica;Aquesta instància us permet presentar una sol·licitud a l¿ajuntament o bé fer arribar  un recurs contra alguna actuació o decisió municipal. Podeu fer servir aquesta instància quan no existeixi un tràmit específic que s adapti  a la vostra necessitat. Qui ho pot demanar? Tots els ciutadans i ciutadanes de Badalona Com es pot fer? En línia  :   Per mitjà del formulari electrònic al que podeu accedir des de l¿apartat Fes-ho ara! En línia Presencialment: Presentant la vostra sol·licitud al Registre General del Servei  d¿Atenció al Ciutadà (SAC) o a qualsevol de les Of;;;;;S; ; ;;http://bit.ly/2qmahsg;26/02/2016;;;N;N;N;;Català 
***079278;O2.3 W2.3 ELEMENTS PUBLICITARIS;ió   d¿elements   publicitaris   (cal   complir   el   què   disposen   l¿Ordenança   de  Publicitat publicada al BOPB el 18.03.2013 i l¿art. 32.3 de la Llei 1/1998, de 7 de gener,  de política lingüística) En què consisteix el tràmit? Comunicació d¿Obres necessàries per a la instal·lació d¿elements publicitaris (cal complir el  què disposen l¿Ordenança de Publicitat publicada al BOPB el 18.03.2013 i l¿art. 32.3 de la  Llei 1/1998, de 7 de gener, de política lingüística) Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O2 W2). - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   apro;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079278#wlp_detall_tramit;06/07/2016;;;S;N;N;;Català 
***079284;O2.7 W2.7 PETITES OBRES DE REPARACIÓ D EDIFICIS (consulteu límits d alçada i detalls a l annex de l OM). COL·LOCACIÓ DE XARXES;res de reparació d¿edificis. Reparació de cobertes i terrats sense afectació  d¿elements  d¿impermeabilització.  Reparar,  revestir,  revocar  i/o  pintar  façana  a  una  alçada  inferior  a  3  m  (sense  necessitat  de  col·locació  de  bastida  o mitjà  auxiliar).  Col·locació, reparació canonades de desguàs. Connectar fosa sèptica a claveguera.  Construir o reparar fosa sèptica. En finques que no estiguin incloses en el Catàleg de  Patrimoni i que no estiguin fora d¿ordenació. Col·locació de xarxes. En què consisteix el tràmit? Comunicació de petites obres de reparació d¿edificis. Reparació de cobertes i terrats sense  afectació d¿elements d¿impermeabilització. Reparar, revestir, revocar i/o pintar façana a una  alçada inferior a 3 m (sense necessitat de col·locació de bastida o mitjà auxiliar). Col·locació,  reparació canonades de desguàs. Connectar fosa sèptica a claveguera. Construir o reparar  fosa  sèptica.  En  finques  que  no  estiguin  incloses  en  el  Catàleg  de  Patrimoni  i  que  no  estiguin fora d¿ordenació. Col·locació de xarxes. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O2 W2). - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   apro;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079284#wlp_detall_tramit;01/03/2017;;;S;N;N;;Català 
***053164;Inscripció en el Registre Municipal d Establiments minoristes d Alimentació. Declaració responsable;Els titulars dels establiments  minoristes  d¿alimentació  del  municipi  han  de   comunicar   al   Servei   de   Salut   la   seva   intenció   de   realitzar   una  activitat  mitjançant  la  presentació  de  la  Declaració  responsable  d¿inici  d¿activitat d¿establiments alimentaris. Aquest   document   permet   incloure   l¿establiment   dins   el   cens  d¿establiments   alimentaris   del   municipi,   atorgar-li   un   número   de  registre   de   forma   provisional   i   determinar   quina   administració   és  competent en el seu control sanitari. Qui ho pot demanar? Qualsevol   persona   física   (en   aquest   cas   major   d¿edat)   o   jurídica   que  vulgui   iniciar   una   activitat   de   comerç   minorista   d¿alimentació   o   de  restauració   en   el   municipi   de   Badalona.   I   també   totes   aquelles  persones   que   ja   tinguin   en   fun;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***053164#wlp_detall_tramit;24/02/2014;;;S;N;N;;Català 
***079312;M 10 CONSTITUCIÓ RÈG.PROP.HORITZONTAL, COMPLEX IMMOBILIARI, INCREMENT DEL NOMBRE D ENTITATS O D ELEMENTS D APROFITAMENT INDEPENDENT;ègim de propietat horitzontal o bé d¿un complex immobiliari privat, o  la   seva   modificació   quan   comporti   un   increment   del   nombre   d¿habitatges   o  establiments,  o  també  operacions  que tinguin per  objecte  constituir  més elements  susceptibles   d¿aprofitament   independent   dels   que   s¿hagin   fet   constar   en   una  declaració d¿obra nova precedent En que consisteix el tràmit? Constitució d¿un règim de propietat horitzontal o bé d¿un complex immobiliari privat, o la seva  modificació quan comporti un increment del nombre d¿habitatges o establiments, o també  operacions   que   tinguin   per   objecte  constituir   més   elements   susceptibles   d¿aprofitament  independent dels que s¿hagin fet constar en una declaració d¿obra nova precedent Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿inici d¿obres. Requisits previs - Els   instruments   de   planejament   i   gestió   correspo;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079312#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079306;M 5c CANVI D ÚS, SENSE OBRES, EXCEPTE A RESIDENCIAL; obres (excepte a ús residencial) En que consisteix el tràmit? Comunicació de canvi d¿ús dels edificis i les instal·lacions (excepte a ús residencial), que no  impliqui la realització d¿obres, en finques que no es trobin dins dels supòsits definits a l¿art.  53 del Decret Legislatiu 1/2010, modificat segons l¿art. 16 de la Llei 3/2012, de modificació  del text refós de la Llei d¿urbanisme. Qui ho pot comunicar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada. (MC)  -     Declaració responsable del/la tècnic/a competent. Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   aprovats  definitivament. - En cas que;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079306#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079300;M 2 REFORMES QUE AFECTEN ESTRUCTURA, ALTEREN LA VOLUMETRIA O AUGMENTEN L EDIFICABILITAT I/O EL NÚM. D ENTITATS;a   de   construccions   que   afectin   l¿estructura,   que   n¿alterin   la  volumetria, augmentin l¿edificabilitat i/o el nombre d¿entitats. En que consisteix el tràmit? Sol·licitud de llicència d¿obres de reforma de construccions que afectin l¿estructura (que no  estiguin  incloses  dins  l¿ordenança  d¿obra  menor),  que  n¿alterin  la  volumetria,  augmentin  l¿edificabilitat i/o el nombre d¿entitats.   Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  -     Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (Mp) - Declaració responsable del/de la tècnic/a competent. - Model normalitzat de procediment per a l¿autorització d;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079300#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***054150;Sol¿licitud de baixa d¿activitats esportives;a l¿activitat al Servei d¿Esports. Qui ho pot demanar? Tots els ciutadans que es troben d¿alta a una activitat del Servei d¿Esports. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Fes-ho ara¿ i omplint les dades que  es demanen en el formulari. Després de sol.licitar la baixa de la subscripció, rebreu un correu electrònic a la  vostra bústia, per tal que la confirmeu. Presencialment Oficina del Servei d¿Atenció ;;0011;esports;;N;Documentació que cal aportar No se¿n requereix. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***054150#wlp_detall_tramit;08/04/2014;;;N;N;N;;Català 
***054875;Cita prèvia Ocupació;Aquest  tràmit  consisteix en poder demanar  una  cita prèvia  (dia/hora) per a  realitzar  una  assessoria en temes d¿ocupació amb un/a orientador/a del Badiu Jove. Aquesta assessoria  elabora itineraris professionals dels joves i orienta sobre com i on buscar feina, com fer un  currículum, com preparar-se per a una entrevista, etc. A més, facilita l¿accés als diferents  serveis municipals d¿ocupació existents i a les seves diferents actuacions. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=162&idAgenda=162;28/02/2017;;;S;N;N;;Català 
***054859;Cita prèvia per Formació;Aquest tràmit consisteix en poder demanar una cita prèvia (dia/hora) per a  realitzar  una  assessoria  en  temes  de  formació  amb  un/a  orientador/a  del  Badiu Jove que posarà a l¿abast tota la informació necessària per orientar als  joves en la tasca de decidir la branca professional i/o millorar els estudis per  assolir una millor ocupació. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;0014;joventut;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=163&idAgenda=182;28/02/2017;;;S;N;N;;Català 
***054893;Cita prèvia Mobilitat internacional;Aquest  tràmit  consisteix en poder demanar  una  cita prèvia  (dia/hora) per a  realitzar  una  assessoria en temes de mobilitat europea amb un/a orientador/a del Badiu Jove que posarà  a l¿abast tota informació per a la mobilitat de persones que vulguin fer estades a l¿estranger i  accedir   als   serveis   i   recursos   per   participar,   treballar,   estudiar,   aprendre   idiomes,   fer  voluntariat o viatjar per Europa.  Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=182&idAgenda=183;28/02/2017;;;S;N;N;;Català 
***054092;index_simulacions;;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***054092#wlp_detall_tramit;07/04/2014;;;N;N;N;;Català 
***055201;Cita prèvia per Assessoria de salut;Aquest tràmit consisteix en poder demanar una cita prèvia (dia/hora) per a  realitzar una assessoria amb un orientador/a del Badiu Jove que posarà a  l¿abast tota la informació sobre tots els temes que tinguin a veure amb la salut  jove (alimentació, sexualitat, drogodependències...). Els joves comptaran amb el suport d¿un professional, podran fer consultes i resoldre els seus  dubtes de manera totalment confidencial. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=223&idAgenda=223;28/02/2017;;;S;N;N;;Català 
***055202;Cita prèvia Assessoria psicològica;Aquest tràmit consisteix en poder demanar una cita prèvia (dia/hora) per a  realitzar   una   assessoria   a   l¿equipament   Badiu   Jove   que   donarà   suport  psicològic i atenció personalitzada i confidencial als joves per enfrontar certs  aspectes de la seva vida en els quals sentin que necessiten d¿un suport per a  la gestió de les emocions: conflictes familiars o de parella, dificultat en les  relacions personals, situacions d¿estrès o angoixa, problemes d¿autoestima,  sentiments de desorientació o desmotivació... Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=222&idAgenda=222;28/02/2017;;;S;N;N;;Català 
***054874;Cita prèvia Associacionisme;Aquest  tràmit  consisteix en poder demanar  una  cita prèvia  (dia/hora) per a  realitzar  una  assessoria amb un orientador/a del Badiu Jove que posarà a l¿abast tota la informació sobre  tots els temes que tinguin a veure amb l¿associacionisme i la participació juvenil: fomentar la  participació   i   donar   eines   i   coneixements   bàsics   per   crear,   organitzar   i   gestionar   una  associació o una entitat juvenil. Addicionalment també es pot fer la Consulta i anul·lació de les cites prèvies. Qui ho pot demanar? Joves fins a 35 anys. Com es pot fer? En línia Mitjançant el tràmit en línia, clicant al link `Demana cita! En línia¿. Cal anar  seguint les passes que proposa el sistema. En cas de dubte, podeu veure les  Instruccions a l¿apartat `Documentació¿. Quan  s¿acaba  la  petició  de  la  cita  prèvia  mi;;;;;S; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=102&idAmbito=62&idDepartamento=122&idTramite=184&idAgenda=185;28/02/2017;;;S;N;N;;Català 
***059063;Baixa al Servei -Botó vermell- de la Guàrdia Urbana (Avís discret mitjançant telèfon mòbil);Aquest  tràmit  permet  donar-se  de  baixa  al  Servei  ¿Botó  vermell¿  de  la  Guàrdia  Urbana  (Avís  discret  mitjançant telèfon mòbil). Qui ho pot demanar? Qualsevol comerciant donat d¿alta al Servei ¿Botó vermell¿ de la Guàrdia Urbana (Avís discret mitjançant  telèfon mòbil). Com es pot fer? En línia Mitjançant el formulari electrònic publicat en aquesta Seu electrònica. Només cal clicar al link   Fes-ho  ara!. En línia  i seguir les indicacions. Pre;;;;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***059063#wlp_detall_tramit;22/09/2014;;;S;N;N;;Català 
***059062;Alta al Servei -Botó vermell- de la Guàrdia Urbana (Avís discret mitjançant telèfon mòbil);;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***059062#wlp_detall_tramit;22/09/2014;;;S;N;N;;Català 
***061481;Subscripció a la newsletter de les Biblioteques de Badalona;er tal de rebre la  Newsletter Biblioteques que s¿envia  mensualment als  usuaris amb un recull de les activitats culturals més destacades de la Xarxa Municipal de  Bilioteques de Badalona. Qui ho pot demanar? Tots els ciutadans Com es pot fer? Presencialment A totes les Biblioteques de Badalona (veure enllaços a la part dreta de la pantalla) En línia: Mitjançant el tràmit en línia, clicant al link `Fes-ho ara¿ i omplint les dades que es  demanen en el formulari. Període de tramitació Tot l¿any Document;;0006;cultura;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***061481#wlp_detall_tramit;20/02/2015;;;N;N;N;;Català 
***080718;Cita prèvia amb les tècniques Sra. S. SANCHEZ i Sra. M. SURRA;om es pot fer?Preu En què consisteix el tràmit? Aquest tràmit consisteix en demanar dia i hora per poder realitzar consultes sobre els requisits  legals  que  han  de  complir  els  establiments  en  relació  amb  la  normativa  vigent  i  consultes  generals  sobre  expedients  en  tràmit.  Les  tècniques  de  la  Unitat  de  Protecció  de  la  Salut  referents en aquest tràmit són ;;;;;N; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=122&idAmbito=62&idDepartamento=162&idTramite=342&idAgenda=342;25/05/2017;;;N;N;N;;Català 
***062399;Queixes sobre establiments alimentaris;Presentar   una   queixa   pel   consum   o   l¿adquis ició   de   productes  alimentaris   en   mal   estat,   o   perquè   s¿han   observat   deficiències  d¿higiene  o  de  manipulació,  en  establiments  d¿alimentac ió  del  municipi  (bar, restaurants, queviures,  etc.) Qui ho pot demanar? Qualsevol persona física (en aquest  cas major d¿edat) o jurídica. Com es pot fer? Presencial: Es   pot   demanar   informació   sobre   com   realitzar   aquest   tràmit   per  telèfon   o   correu   electrònic   al   Servei   de   Salut   o   si   es   desitja   rebre  informació de manera presen;;;;;S;Documentació La   persona   que   presenti   la   instància   pot   acompanyar-la   de   la  documentació  que  consideri  pertinent  per  acreditar  o  exposar  la  seva  queixa. Termini de resolució Tres mesos ;Normativa Llei 18/2009,  de 22 d¿octubre, de Salut Pública ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***062399#wlp_detall_tramit;08/01/2015;;;S;N;N;;Català 
***061755;Revocació consentiment d accés a dades i documents interoperables;L¿objecte de la comunicació és deixar sense efectes el consentiment atorgat  a l Ajuntament per a l¿accés a dades i documents d¿altres administracions en  el  marc d¿un procediment administratiu concret.. Qui ho pot demanar? La persona que va atorgar el consentiment. Com es pot fer? Presencialment Presentant la sol·licitud al Registre General de l Ajuntament. Normativa Llei orgànica 15/1999, de 13 de desembre, de protecció de dades de caràcter  personal (LOPD) Reial Decret 1720/2007, de 21 de desembre, mitjançant el qu;;0037;documentació;;S; ;Normativa Llei orgànica 15/1999, de 13 de desembre, de protecció de dades de caràcter  personal (LOPD) Reial Decret 1720/2007, de 21 de desembre, mitjançant el qual s aprova el  Reglament de desenvolupament de la LO 15/1999, de protecció de dades de  caràcter personal. (article 17.1) ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***061755#wlp_detall_tramit;27/11/2014;;;S;N;N;;Català 
***080719;Cita prèvia amb les Tècniques Sra.M. MAYO i Sra. M. SANCHEZ;om es pot fer?Preu En què consisteix el tràmit? Aquest tràmit consisteix en demanar dia i hora per poder realitzar consultes sobre els requisits  legals  que  han  de  complir  els  establiments  en  relació  amb  la  normativa  vigent  i  consultes  generals  sobre  expedients  en  tràmit.  Les  tècniques  de  la  Unitat  de  Protecció  de  la  Salut  referents en aquest tràmit són ;;;;;N; ; ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=122&idAmbito=62&idDepartamento=162&idTramite=323&idAgenda=323;25/05/2017;;;N;N;N;;Català 
***064525;Baixa de la subscripció a la Newsletter de Biblioteques de Badalona; Newsletter de la Xarxa Municipal de Biblioteques de  Badalona, de l Àrea de Cultura i Ciutadania, que s¿envia mensualment als  usuaris amb un recull de les activitats culturals més destacades i notícies  d interès.  Qui ho pot demanar? Tots els ciutadans que s¿han subscrit a la Newsletter de Biblioteques. Com es pot fer?  Presencialment A totes les Biblioteques de Badalona (veure enlla os a la part dreta de la pantalla)ç En línia Mitjançant el tràmit en línia, clicant al link `Fes-ho ara¿ i omplint les dades que  es demanen en el formulari. Documentació que cal aportar No se¿n requereix. Preu Gratuït Període de tra;;0006;cultura;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***064525#wlp_detall_tramit;20/02/2015;;;N;N;N;;Català 
***061444;Subscripció al Club de Lectura en línia;assaran a formar part d una base de dades de persones interessades en formats de  tertúlies  literàries  amb  fòrum  en  línia.  Rebran  informació,  tindran  prioritat  d inscripció  i  podran  fer  propostes.  Els  clubs  de  lectura  virtuals  ofereixen    als  lectors  un  espai  de  debat,  d interrelació  i  d intercanvi de coneixement.   Qui ho pot demanar? Tots els ciutadans Com es pot fer? Presencialment: A totes les Biblioteques de Badalona (veure enllaços a la part dreta de la pantalla) En línia: Mitjançant el tràmit en línia,  clicant al link `Fes-ho ara¿ i omplint  les dades que es demanen en el  formulari. Període de tramitació Tot l¿any Docum;;0006;cultura;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***061444#wlp_detall_tramit;20/02/2015;;;N;N;N;;Català 
