ID,TIPUS_EQUIPAMENT,DESCRIPCIO_TIPUS_EQUIPAMENT,NOM,NOM_CONTACTE,COGNOM1_CONTACTE,COGNOM2_CONTACTE,TELEFON,EMAIL,URL,SIGLA,CARRER,CODI_CARRER,NRO,BIS,ESCALA,PIS,PORTA,CODI_DIVISIO_TERRITORIAL_ADM,CODI_DIVISIO_TERRITORIAL,CODI_POSTAL,CIUTAT,CODI_CIUTAT,PROVINCIA,CODI_PROVINCIA,PAIS,CODI_PAIS,UTMX,UTMY,LATITUD,LONGITUD,TIPO_UTM,ADREÇA_COMPLETA
296,Casals Juv,Casals de joves,CASAL DE JOVES DE LA SALUT,,,,93399****,cjovesdelasal**@************,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Richard Strauss
297,Casals Juv,Casals de joves,CASAL DE JOVES DE LLEFIÀ,,,,93397****,rotlla**@************,,,,,,,,,,D-04,B-22,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Don Pelai
298,Casals Juv,Casals de joves,CASAL DE JOVES DE MORERA,,,,93395****,ka**@****************,,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Prat de la Riba
299,Casals Juv,Casals de joves,CASAL DE JOVES DE NOVA LLOREDA,,,,93388****,llore**@************,,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
300,Casals Juv,Casals de joves,CASAL DE JOVES DE SANT CRIST,,,,93387****,kanpikipug**@********,http://www.associaciomussara.blogspot.com,,,,,,,,,D-02,B-19,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,B. Sant Joan de la Creu
301,Casals Juv,Casals de joves,CASAL DE JOVES DE LA PAU EL LOKAL,,,,93460****,ellok**@****************,http://www.myspace.com/cj_ellokal,,,,,,,,,D-08,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,Pl. Illa dels Músics
302,Joventut,Joventut,ASSOCIACIÓ LA ROTLLANA,,,,93397****,rotlla**@************,http://www.rotllana.cat,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Don Pelai
303,Joventut,Joventut,ASSOCIACIÓ DE CASALS I GRUPS DE JOVES DE CATALUNYA,,,,93601****,casaldejov**@****************,,,,,,,,,,D-,B-,08026,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.38******,2.18******,,C/ Independència
304,Joventut,Joventut,"ASSOCIACIÓ DEL LLEURE ""EL GRIPAU BLAU""",,,,93395****,,http://www.gripaublau.entitatsbadalona.net,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Prat de la Riba
305,Tot,Tot,ASSOCIACIÓ INFANTIL I JUVENIL K-LIU,,,,93399****,k_liub**@***********,,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
306,Joventut,Joventut,ASSOCIACIÓ JUVENIL PROJECTE9,,,,,project**@***********; in**@*************,http://www.projecte9.net,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Muntanya
307,Joventut,Joventut,ASSOCIACIÓ LA MUSSARA,,,,93387****,lamussa**@********,http://www.associaciomussara.blogspot.com/,,,,,,,,,D-02,B-19,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Sant Joan de la Creu
308,Joventut,Joventut,ATENEU DE POMAR,,,,93395****,vadejov**@**************,,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Sabadell
309,Joventut,Joventut,ASSOCIACIÓ DE VEÏNS SANT ANTONI DE LLEFIÀ,,,,93397****,stanto**@**********,,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Europa
310,Joventut,Joventut,CARMELITES DESCALÇOS DE CATALUNYA - ESPLAI CRA-CRAC,,,,93389****,,http://www.carmelcat.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Sant Miquel
311,Joventut,Joventut,CENTRE D'ESPLAI ASPIRANTAT SANT JOSEP -  PARRÒQUIA,,,,93384****,aspirant**@*********,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Enric Borràs
312,Joventut,Joventut,"CENTRE EDUCATIU INFANTIL I JUVENIL ""EL FORAT""",,,,93399****,xavfeza**@***********,,,,,,,,,,D-06,B-32,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Sant Marc
313,Joventut,Joventut,GRUP ESCOLTA CHAMPAGNAT,,,,93384****,,http://www.gech.org,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Temple
314,Joventut,Joventut,CÍRCOL CATÒLIC - XIRUSPLAI,,,,93384****,xiruspl**@*********,http://www.xirusplai.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Sant Anastasi
315,Joventut,Joventut,CONSELL LOCAL DE LA JOVENTUT DE BADALONA,,,,93384****,conselljoventutb**@********,,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Germà Bernabé
316,T.Sanitari,Transport sanitari: ambulàncies,CREU ROJA DEL BARCELONÈS NORD,,,,93464****,infor**@***********,http://www.creuroja.org,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Alfons XIII
317,Joventut,Joventut,ESPLAI I TEMPS LLIURE EL MICAQUER- ESPLAI DIPLODOCUS,,,,93384****,elmicaqu**@*********,www.elmicaquer.com ,,,,,,,,,D-01,B-12,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Eduard Marquina
318,Joventut,Joventut,ESPLAI BUENOYQUÉ,,,,,esplaibuenoyq**@*********,,,,,,,,,,D-02,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,Pl. Músics
319,Tot,Tot,ESPLAI KOALA,,,,93399****,,,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
320,Joventut,Joventut,ESPLAI LA FORMIGA,,,,93399****,laformi**@**********,,,,,,,,,,D-07,B-04,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Tortosa
321,Joventut,Joventut,ESPLAI NOLOSÉ,,,,93383****,,,,,,,,,,,D-02,B-25,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,Pl. Rafael Campalans
322,Joventut,Joventut,ESPLAIS CATALANS ESPLAC,,,,93384****,espl**@**********,http://www.esplac.org,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Germà Bernabè
323,Joventut,Joventut,FUNDACIÓ PERE TARRÉS,,,,93410****,jmsanch**@**************,http://www.peretarres.org,,,,,,,,,D-02,B-21,08029,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.39******,2.13******,,C/ Numància
324,Joventut,Joventut,FUNDACIÓ ATENEU SANT ROC,,,,93399****,ateneusantr**@********,http://www.fundacioateneusantroc.org,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,C/ Càceres
325,Joventut,Joventut,FUNDACIÓ SANT PERE CLAVER DEL CLOT - ESPLAI LLUÍS M CHANUT,,,,93351****,oboixar**@***********,,,,,,,,,,D-05,B-04,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Tortosa
326,Tot,Tot,JOC NACIONAL DE CATALUNYA I LES ILLES JOC - JOBAC,,,,,joventutobreracristia**@*********,https://jocnacional.wordpress.com/,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Sant Antoni
327,Joventut,Joventut,"LLEFI@NET, XARXA CIUTADANA DE LLEFIÀ",,,,93460****,llef**@**********,http://www.llefia.org/,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Europa
328,Joventut,Joventut,"MIJAC, MOVIMENT INFANTIL I JUVENIL D'ACCIÓ CATÒLICA (LLEFIÀ, SANT ROC, LA SALUT, BUFALÀ)",,,,93301****,,http://www.mijaccb.org,,,,,,,,,D-,B-,08002,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.39******,2.17******,,C/ A
329,Joventut,Joventut,MINYONS ESCOLTES GUIES SANT JORDI DE CAT. - AGRUPAMENT JAUME ORTIZ,,,,,jupiter_v**@***********,,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Dalt
330,Joventut,Joventut,PARRÒQUIA SANT CRIST DE CANYET - ESPLAI BON VENT,,,,93465****,clarasalva**@**********,http://www.esplaibonvent.cat/,,,,,,,,,D-03,B-08,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.23******,,Pl. Mossèn Joan Baranera
331,Joventut,Joventut,SALESIANS SANT JORDI (ESPLAI),,,,93387****,,,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
332,Bàsquet,Basquetbol,CLUB BÀSQUET BUFALÀ DE BADALONA,,,,93383****,,,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Sardana
333,Atletisme,Atletisme,UNIÓ GIMNÀSTICA I ESPORTIVA DE BADALONA,,,,93395****,secretar**@***************,http://www.ugebadalona.com,,,,,,,,,D-03,B-08,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.24******,,Ctra. Canyet
334,Billar,Billar,CLUB BILLAR ALBA DE BADALONA,,,,93384****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Sant Pau
335,Orientació,Orientació,CLUB ESPORTIU BADALONA ORIENTACIÓ,,,,93389****,w**@**********************,http://www.badalonaorientacip.com,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,C/ Seu d'Urgell
336,Aquatló,Aquatló,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,C.Esport.,Complexos esportius,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,Waterpolo,Karate,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,Triatlò,Triatlò,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,Rem,Rem,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,E.Nàutics,Esports nàutics,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
336,Vela,Vela,CLUB NATACIÓ BADALONA,,,,93384****,cnbadalo**@********,http://www.cnbadalona.es,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Eduard Maristany
337,Entitats,Entitats,UNIÓ BÀSQUET LLEFIÀ,,,,93460****,aeron**@*********,http://www.ubllefia.com/,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Rda. Sant Antoni
338,Futbol,Futbol,ASSOCIACIÓ ESPORTIVA DOSA - SALESIANS DE BADALONA,,,,93387****,addo**@********************,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
338,Bàsquet,Basquetbol,ASSOCIACIÓ ESPORTIVA DOSA - SALESIANS DE BADALONA,,,,93387****,addo**@********************,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
338,Atletisme,Atletisme,ASSOCIACIÓ ESPORTIVA DOSA - SALESIANS DE BADALONA,,,,93387****,addo**@********************,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
339,Bàsquet,Basquetbol,ASSOCIACIÓ ESPORTIVA SANT ANDREU DE NATZARET,,,,93384****,,http://www.nazaretti.org/standreu/basquet/,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Arnús
340,Ciclisme,Ciclisme,SPORT CICLISTA BÉTULO,,,,60074****,in**@************,http://scbetulo.org,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Jovellar
341,Futbol,Futbol,ASSOCIACIÓ ESPORTIVA UNIFICACIÓ BADALONA SUD,,,,93388****,,,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Alfons XIII
342,F.Americà,Futbol americà,ASSOCIACIÓ FUTBOL AMERICÀ BADALONA DRACS,,,,93383****,offi**@*****************,http://www.badalonadracs.com,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Independència
343,E.Dismin.,Esports per a disminuïts,ASSOCIACIÓ GAM,,,,93383****,,,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.23******,,Av. Marquès de Montroig
343,Bàsquet,Basquetbol,ASSOCIACIÓ GAM,,,,93383****,,,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.23******,,Av. Marquès de Montroig
344,Escacs,Escacs,CLUB D'ESCACS BADALONA,,,,93388****,cebadalo**@***********,http://www.llefia.org/escacsBDN,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Olivera de Sistrells
345,Natació,Natació,CLUB MARISTES ADEMAR,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Dos de Maig
345,F.Sala,Futbol sala,CLUB MARISTES ADEMAR,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Dos de Maig
345,Bàsquet,Basquetbol,CLUB MARISTES ADEMAR,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Dos de Maig
345,Atletisme,Atletisme,CLUB MARISTES ADEMAR,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Dos de Maig
346,Caiac mar,Caiac de mar,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
346,Motonàutic,Motonàutica,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
346,Vela,Vela,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
346,Submar.,Submarinisme,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
346,Rem,Rem,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
346,E.Nàutics,Esports nàutics,CLUB NAUTIC BÉTULO,,,,93384****,cnbetu**@************,http://www.cnbetulo.com,,,,,,,,,D-01,B-05,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Ptge. Marítim
348,Futbol,Futbol,UNIÓ ESPORTIVA ÀGUILA,,,,93387****,uniodeportivaagui**@********************,,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Guifré
349,Futbol,Futbol,CLUB FUTBOL LLOREDA,,,,66733****,cfllore**@********************,http://www.cflloreda.com/,,,,,,,,,D-08,B-23,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Lloreda
350,Entitats,Entitats,COR DE MARINA,,,,93384****,w**@***************,http://www.cordemarina.com/,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Ptge. Rambla
351,Petanca,Petanca,CLUB PETANCA PAÏSOS CATALANS,,,,93397****,,,,,,,,,,,D-07,B-04,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Ponent
352,Bàsquet,Basquetbol,CLUB DE BÀSQUET SANT JOSEP,,,,93384****,in**@***************,http://www.cbsantjosep.net,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,Pl. Rector Rifé
353,Escacs,Escacs,CLUB D'ESCACS SANT JOSEP,,,,93389****,cescacssantjos**@********************,http://www.cesantjosep.com,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Rector Rifé
354,Petanca,Petanca,CLUB PETANCA SANT ROC,,,,69731****,,,,,,,,,,,D-07,B-05,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Alfons XII
355,Poliespor.,Poliesportiu,AGRUPACIÓN VETERANOS DEPORTISTAS DE BADALONA.,,,,93388****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Francesc Layret
355,Entitats,Entitats,AGRUPACIÓN VETERANOS DEPORTISTAS DE BADALONA.,,,,93388****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Francesc Layret
356,Futbol,Futbol,CLUB DE FUTBOL UNIFICACION  LLEFIA,,,,93398****,cfunificacionllef**@********************,http://ullefia.wixsite.com/ullefia,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Rbla. Sol
357,Escacs,Escacs,CLUB D'ESCACS ARTIGAS,,,,93399****,clubescacsartig**@********************,,,,,,,,,,D-06,B-30,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,Av. Xile
358,Atletisme,Atletisme,PENYA FONDISTES BADALONA,,,,93399****,p**@******,http://www.penyafondistesbadalona.com,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Antiga de València
359,N.Dismin.,Natació per a disminuïts,CLUB DEPORTIVO MUNISVÁLIDOS BÉTULO,,,,93460****,cembetu**@***********,,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Ausiàs March
359,Natació,Natació,CLUB DEPORTIVO MUNISVÁLIDOS BÉTULO,,,,93460****,cembetu**@***********,,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Ausiàs March
359,E.Dismin.,Esports per a disminuïts,CLUB DEPORTIVO MUNISVÁLIDOS BÉTULO,,,,93460****,cembetu**@***********,,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Ausiàs March
360,Ciclisme,Ciclisme,UNIÓ CICLISTA LA SALUT,,,,61990****,uciclistalasal**@********************,http://www.uclasalud.cat,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Juan Valera
361,Petanca,Petanca,CLUB PETANCA BADALONA,,,,93398****,,,,,,,,,,,D-03,B-17,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Parc de les Palmeres
362,Petanca,Petanca,CLUB PETANCA MONTIGALÀ,,,,93399****,,,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Doctor Robert
363,Petanca,Petanca,CLUB PETANCA CANYADÓ,,,,,,,,,,,,,,,D-01,B-12,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Eduard Marquina
364,Petanca,Petanca,CLUB PETANCA LA SALUD,,,,93397****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Tori
365,Rugbi,Rugbi,CLUB RUGBY BADALONA,,,,66167****,in**@*****************,http://www.rugbybadalona.com,,,,,,,,,D-01,B-12,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Jaume Ribó
366,Futbol,Futbol,CLUB DE FUTBOL BUFALÀ,,,,93399****,clubfutbolbufa**@********************,http://www.cfbufala.com,,,,,,,,,D-03,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Muntaner
367,Futbol,Futbol,CLUB FUTBOL SISTRELLS,,,,93383****,cfsistrel**@********,http://www.cfsistrells.com,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Salvador Espriu
368,Bàsquet,Basquetbol,CÍRCOL CATÒLIC DE BADALONA,,,,93384****,elcirc**@*********,http://www.elcircol.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Sant Anastasi
369,Petanca,Petanca,AGRUPACIÓ PETANCA RAVAL,,,,93397****,,,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ General Weyler
370,Automob.,Automobilisme,ASS. ANTICS ALUMNES MARISTES BADALONA,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Dos de Maig
371,Bàsquet,Basquetbol,ASSOCIACIÓ ESPORTIVA MINGUELLA,,,,93464****,a**@***************,http://www.aeminguella.com,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Casagemes
372,Gimnasos,Gimnàsos,GIMNÀS BODY GYM FITNESS CLUB CENTRE,,,,93387****,,,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Conquista
373,Gimnasos,Gimnàsos,GIMNÀS BDN FITNESS CLUB,,,,93399****,,http://www.bdnfitnessclub.com,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Girona
374,Futbol,Futbol,CLUB ESPORTIU FEMENÍ SEAGULL,,,,93397****,,http://usuarios.multimania.es/ffseagull/,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Pere Martell
375,Espeleo,Espeleologia,CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
375,Escalada,Escalada,CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
375,BTT,BTT (Bicicleta tot terreny),CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
375,T.Taula,Tenis de taula,CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
375,Excurs.,Excursionisme,CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
375,Ciclisme,Ciclisme,CENTRE EXCURSIONISTA BADALONA,,,,93398****,cebadalo**@**************,http://www.cebadalona.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Costa
376,Futbol,Futbol,CLUB DE FUTBOL BADALONA,,,,93384****,cfbadalo**@**************,http://www.cfbadalona.com,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Termes Romanes
377,Ciclisme,Ciclisme,CLUB CICLISTA BADALONA,,,,93388****,ciclosladal**@*********,,,,,,,,,,D-07,B-04,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Ponent
378,Espeleo,Espeleologia,CLUB COLUMBOFIL BETULA MISSATGERA,,,,93555****,,http://www.clubbetula.com,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Santa Maria
