DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-03012;2018;6732;1;OTROS CAFES Y BARES;1
S-03012;2018;9429;1;OTROS SERV. SANITARIOS;1
S-03012;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03012;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-03012;2018;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;2
S-03012;2018;922;1;SERVICIOS DE LIMPIEZA;1
S-03012;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-03012;2018;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-03013;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03013;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-03013;2018;6715;1;RESTAURANTES DE UN TENEDOR;1
S-03013;2018;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04001;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04002;2018;731;2;ABOGADOS;1
S-04002;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-04002;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04002;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04002;2018;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-04002;2018;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-04002;2018;835;2;FARMACEUTICOS;1
S-04002;2018;6521;1;FARMACIAS;1
S-04002;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-04002;2018;6732;1;OTROS CAFES Y BARES;1
S-04002;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-04002;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;4
S-04002;2018;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-04002;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04003;2018;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-04003;2018;6431;1;COM.MEN.PESCADOS;1
S-04003;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04003;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04003;2018;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-04003;2018;6521;1;FARMACIAS;1
S-04003;2018;6732;1;OTROS CAFES Y BARES;2
S-04003;2018;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-04004;2018;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-04004;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-04004;2018;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-04004;2018;811;1;BANCA;1
S-04004;2018;6424;1;COM.MEN.CARNICERIAS;1
S-04004;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04004;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04004;2018;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-04004;2018;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04004;2018;6732;1;OTROS CAFES Y BARES;1
S-04004;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04004;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04004;2018;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04005;2018;811;1;BANCA;3
S-04005;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04005;2018;6431;1;COM.MEN.PESCADOS;1
S-04005;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04005;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04005;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04005;2018;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;1
S-04005;2018;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-04005;2018;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-04005;2018;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-04005;2018;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04005;2018;831;2;MEDICOS MEDICINA GENERAL;1
S-04005;2018;834;2;ODONTOLOGOS;1
S-04005;2018;6732;1;OTROS CAFES Y BARES;1
S-04005;2018;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-04005;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-04006;2018;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-04006;2018;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-04006;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04006;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04006;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04006;2018;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-04006;2018;699;1;OTRAS REPARACIONES NCOP;1
S-04006;2018;6732;1;OTROS CAFES Y BARES;1
S-04006;2018;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-04006;2018;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-04007;2018;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-04007;2018;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04007;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04007;2018;6468;1;COM.MEN. ARTICULOS PARA FUMADORES;1
S-04007;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;2
S-04007;2018;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-04007;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04007;2018;6463;1;COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.;1
S-04007;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-04007;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-04007;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04007;2018;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
S-04007;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04007;2018;6521;1;FARMACIAS;1
S-04007;2018;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-04007;2018;6732;1;OTROS CAFES Y BARES;2
S-04007;2018;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-04007;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04007;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04007;2018;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04008;2018;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-04008;2018;945;1;CONSULTAS Y CLINICAS VETERINARIAS;2
S-04008;2018;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-04008;2018;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-04008;2018;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-04008;2018;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-04008;2018;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04009;2018;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-04009;2018;811;1;BANCA;1
S-04009;2018;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-04009;2018;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04009;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04009;2018;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-04009;2018;4911;1;JOYERIA;1
S-04009;2018;6732;1;OTROS CAFES Y BARES;1
S-04009;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04009;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04010;2018;811;1;BANCA;1
S-04010;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04010;2018;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-04010;2018;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04010;2018;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-04010;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04011;2018;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
S-04011;2018;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04011;2018;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-04011;2018;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-04011;2018;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-04011;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04011;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04011;2018;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04011;2018;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-04011;2018;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-04011;2018;9429;1;OTROS SERV. SANITARIOS;1
S-04011;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04011;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04011;2018;911;1;SERVICIOS AGRICOLAS Y GANADEROS;1
S-04011;2018;9641;1;SERVICIOS DE RADIODIFUSION;1
S-04011;2018;9642;1;SERVICIOS DE TELEVISION;1
S-04011;2018;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04012;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-04012;2018;6424;1;COM.MEN.CARNICERIAS;2
S-04012;2018;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-04012;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04012;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04012;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-04012;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-04012;2018;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04012;2018;6732;1;OTROS CAFES Y BARES;1
S-04012;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04012;2018;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04012;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04013;2018;811;1;BANCA;1
S-04013;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04013;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04013;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04013;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-04013;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04013;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04013;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04013;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04013;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04013;2018;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04014;2018;811;1;BANCA;1
S-04014;2018;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-04014;2018;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-04014;2018;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04014;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04014;2018;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04014;2018;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-04014;2018;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-04014;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-04014;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04014;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04014;2018;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-04014;2018;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04014;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04014;2018;4761;1;EDICION DE LIBROS;1
S-04014;2018;4762;1;EDICION DE PERIODICOS Y REVISTAS;2
S-04014;2018;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-04014;2018;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04014;2018;699;1;OTRAS REPARACIONES NCOP;1
S-04014;2018;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-04014;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04015;2018;6613;1;COM.MEN.ALMACENES POPULARES;1
S-04015;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04015;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04015;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04015;2018;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-04016;2018;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-05001;2018;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-05001;2018;411;2;ARQUITECTOS;2
S-05001;2018;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-05001;2018;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-05001;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05001;2018;6446;1;COM.MEN.MASAS FRITAS;1
S-05001;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-05001;2018;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-05001;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05001;2018;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-05001;2018;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-05001;2018;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-05001;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-05001;2018;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05001;2018;4911;1;JOYERIA;1
S-05001;2018;831;2;MEDICOS MEDICINA GENERAL;1
S-05001;2018;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-05001;2018;6732;1;OTROS CAFES Y BARES;1
S-05001;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-05001;2018;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05001;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-05001;2018;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-05001;2018;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-05002;2018;432;2;DECORADORES-DISEùADORES DE INTERIORES;1
S-05002;2018;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-05002;2018;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-05002;2018;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-05003;2018;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-05003;2018;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-05003;2018;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-05003;2018;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-05003;2018;6163;1;COM.MAY. MINERALES;1
S-05003;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-05003;2018;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-05003;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05003;2018;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-05003;2018;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05003;2018;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
S-05003;2018;999;1;OTROS SERVICIOS N.C.O.P.;1
S-05003;2018;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05003;2018;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-05003;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-05004;2018;811;1;BANCA;1
S-05004;2018;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-05004;2018;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;2
S-05004;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;2
S-05004;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-05004;2018;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05004;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05004;2018;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-05004;2018;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-05004;2018;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05004;2018;6732;1;OTROS CAFES Y BARES;1
S-05004;2018;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-05005;2018;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;2
S-05005;2018;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-05005;2018;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-05005;2018;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-05005;2018;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-05005;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);3
S-05005;2018;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-05005;2018;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;3
S-05005;2018;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;2
S-05005;2018;6152;1;COM.MAY. DE MUEBLES;1
S-05005;2018;6162;1;COM.MAY. HIERRO Y ACERO;1
S-05005;2018;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;1
S-05005;2018;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-05005;2018;6176;1;COM.MAY. MAQUINARIA AGRICOLA;1
S-05005;2018;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-05005;2018;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-05005;2018;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-05005;2018;6164;1;COM.MAY. METALES NO FERREOS;1
S-05005;2018;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-05005;2018;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;3
S-05005;2018;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-05005;2018;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-05005;2018;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-05005;2018;621;1;COM.MAY.CHATARRA Y METALES DESECHO;1
S-05005;2018;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-05005;2018;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;13
S-05005;2018;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;2
S-05005;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
S-05005;2018;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;2
S-05005;2018;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;2
S-05005;2018;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;3
S-05005;2018;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;3
S-05005;2018;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;4
S-05005;2018;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;2
S-05005;2018;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;2
S-05005;2018;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;5
S-05005;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-05005;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-05005;2018;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;2
S-05005;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-05005;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05005;2018;6431;1;COM.MEN.PESCADOS;1
S-05005;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-05005;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-05005;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-05005;2018;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-05005;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05005;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;3
S-05005;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-05005;2018;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05005;2018;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-05005;2018;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-05005;2018;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
S-05005;2018;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-05005;2018;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;2
S-05005;2018;389;1;CONSTRUCC. OTRO MATERIAL TRANSPORTE NCOP;1
S-05005;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05005;2018;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-05005;2018;9654;1;EMPRESAS DE ESPECTACULOS;1
S-05005;2018;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;2
S-05005;2018;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-05005;2018;3141;1;FAB. ART. CARPINTERIA METALICA;5
S-05005;2018;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;2
S-05005;2018;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-05005;2018;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-05005;2018;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-05005;2018;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-05005;2018;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;2
S-05005;2018;3551;1;FAB. RECEPTORES RADIO, TV, Y SONIDO;1
S-05005;2018;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
S-05005;2018;353;1;FAB.APARAT.SEùALIZACION,CONTROL;2
S-05005;2018;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
S-05005;2018;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
S-05005;2018;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-05005;2018;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
S-05005;2018;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-05005;2018;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-05005;2018;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05005;2018;6732;1;OTROS CAFES Y BARES;1
S-05005;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;4
S-05005;2018;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-05005;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-05005;2018;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;2
S-05005;2018;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05005;2018;9691;1;SALAS DE BAILE Y DISCOTECAS;2
S-05005;2018;8497;1;SERV. GESTION ADMINISTRATIVA;2
S-05005;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-05005;2018;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;2
S-05005;2018;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;2
S-05005;2018;221;1;SIDERURGIA INTEGRAL;1
S-05005;2018;3191;1;TALLERES DE MECANICA EN GENERAL;3
S-05005;2018;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;3
S-05006;2018;411;2;ARQUITECTOS;1
S-05006;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-05006;2018;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-05006;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05006;2018;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-05006;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05006;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05006;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05006;2018;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-05006;2018;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-05006;2018;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-05006;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-05006;2018;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05006;2018;841;1;SERVICIOS JURIDICOS;1
S-06001;2018;6521;1;FARMACIAS;1
S-06001;2018;6732;1;OTROS CAFES Y BARES;1
S-06002;2018;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-06002;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-06002;2018;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-06002;2018;4959;1;FAB. OTROS ART. NCOP;1
