DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-04004;2019;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-04004;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-04004;2019;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-04004;2019;811;1;BANCA;1
S-04004;2019;6424;1;COM.MEN.CARNICERIAS;1
S-04004;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04004;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04004;2019;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-04004;2019;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04004;2019;6732;1;OTROS CAFES Y BARES;1
S-04004;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04004;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04004;2019;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04005;2019;811;1;BANCA;3
S-04005;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04005;2019;6431;1;COM.MEN.PESCADOS;1
S-04005;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04005;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04005;2019;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;1
S-04005;2019;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-04005;2019;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-04005;2019;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-04005;2019;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04005;2019;831;2;MEDICOS MEDICINA GENERAL;1
S-04005;2019;834;2;ODONTOLOGOS;1
S-04005;2019;6732;1;OTROS CAFES Y BARES;1
S-04005;2019;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-04005;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-04006;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-04006;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04006;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04006;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04006;2019;6732;1;OTROS CAFES Y BARES;1
S-04006;2019;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-04006;2019;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-04007;2019;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-04007;2019;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04007;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04007;2019;6468;1;COM.MEN. ARTICULOS PARA FUMADORES;1
S-04007;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;2
S-04007;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-04007;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04007;2019;6463;1;COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.;1
S-04007;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-04007;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-04007;2019;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
S-04007;2019;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04007;2019;6521;1;FARMACIAS;1
S-04007;2019;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04007;2019;6732;1;OTROS CAFES Y BARES;2
S-04007;2019;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-04007;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04007;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04007;2019;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04008;2019;945;1;CONSULTAS Y CLINICAS VETERINARIAS;2
S-04008;2019;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-04008;2019;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-04008;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-04008;2019;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-04008;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04009;2019;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-04009;2019;811;1;BANCA;1
S-04009;2019;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-04009;2019;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04009;2019;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-04009;2019;4911;1;JOYERIA;1
S-04009;2019;6732;1;OTROS CAFES Y BARES;1
S-04009;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04009;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04010;2019;811;1;BANCA;1
S-04010;2019;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-04010;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04010;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-04010;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04011;2019;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
S-04011;2019;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04011;2019;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-04011;2019;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-04011;2019;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-04011;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04011;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04011;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04011;2019;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-04011;2019;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-04011;2019;9429;1;OTROS SERV. SANITARIOS;1
S-04011;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04011;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04011;2019;911;1;SERVICIOS AGRICOLAS Y GANADEROS;1
S-04011;2019;9641;1;SERVICIOS DE RADIODIFUSION;1
S-04011;2019;9642;1;SERVICIOS DE TELEVISION;1
S-04011;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04012;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-04012;2019;6424;1;COM.MEN.CARNICERIAS;2
S-04012;2019;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-04012;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04012;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04012;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-04012;2019;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04012;2019;6732;1;OTROS CAFES Y BARES;1
S-04012;2019;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04012;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04013;2019;811;1;BANCA;1
S-04013;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04013;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04013;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04013;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-04013;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04013;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04013;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04013;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04013;2019;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04013;2019;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04014;2019;811;1;BANCA;1
S-04014;2019;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-04014;2019;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-04014;2019;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04014;2019;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-04014;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04014;2019;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04014;2019;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-04014;2019;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-04014;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-04014;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04014;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04014;2019;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-04014;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04014;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04014;2019;4761;1;EDICION DE LIBROS;1
S-04014;2019;4762;1;EDICION DE PERIODICOS Y REVISTAS;2
S-04014;2019;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-04014;2019;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04014;2019;699;1;OTRAS REPARACIONES NCOP;1
S-04014;2019;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-04014;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04015;2019;6613;1;COM.MEN.ALMACENES POPULARES;1
S-04015;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04015;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04015;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04015;2019;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-04016;2019;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-05001;2019;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-05001;2019;411;2;ARQUITECTOS;2
S-05001;2019;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-05001;2019;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-05001;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05001;2019;6446;1;COM.MEN.MASAS FRITAS;1
S-05001;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-05001;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05001;2019;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-05001;2019;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-05001;2019;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-05001;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-05001;2019;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05001;2019;4911;1;JOYERIA;1
S-05001;2019;831;2;MEDICOS MEDICINA GENERAL;1
S-05001;2019;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-05001;2019;6732;1;OTROS CAFES Y BARES;1
S-05001;2019;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05001;2019;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-05001;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-05002;2019;432;2;DECORADORES-DISEùADORES DE INTERIORES;1
S-05002;2019;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-05002;2019;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-05002;2019;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-05003;2019;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-05003;2019;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-05003;2019;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-05003;2019;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-05003;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-05003;2019;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-05003;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05003;2019;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-05003;2019;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05003;2019;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
S-05003;2019;999;1;OTROS SERVICIOS N.C.O.P.;1
S-05003;2019;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05003;2019;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-05003;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-05004;2019;811;1;BANCA;1
S-05004;2019;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-05004;2019;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;2
S-05004;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;2
S-05004;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-05004;2019;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05004;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05004;2019;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-05004;2019;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-05004;2019;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05004;2019;6732;1;OTROS CAFES Y BARES;1
S-05004;2019;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-05005;2019;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;2
S-05005;2019;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-05005;2019;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;2
S-05005;2019;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-05005;2019;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-05005;2019;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-05005;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);3
S-05005;2019;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-05005;2019;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;3
S-05005;2019;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-05005;2019;6152;1;COM.MAY. DE MUEBLES;1
S-05005;2019;6162;1;COM.MAY. HIERRO Y ACERO;1
S-05005;2019;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;1
S-05005;2019;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-05005;2019;6176;1;COM.MAY. MAQUINARIA AGRICOLA;1
S-05005;2019;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-05005;2019;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;2
S-05005;2019;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-05005;2019;6164;1;COM.MAY. METALES NO FERREOS;1
S-05005;2019;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-05005;2019;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;4
S-05005;2019;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-05005;2019;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-05005;2019;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-05005;2019;621;1;COM.MAY.CHATARRA Y METALES DESECHO;1
S-05005;2019;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-05005;2019;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;13
S-05005;2019;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;2
S-05005;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
S-05005;2019;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;2
S-05005;2019;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;2
S-05005;2019;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;3
S-05005;2019;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;2
S-05005;2019;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;5
S-05005;2019;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;2
S-05005;2019;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;2
S-05005;2019;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;5
S-05005;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-05005;2019;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;3
S-05005;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-05005;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05005;2019;6431;1;COM.MEN.PESCADOS;1
S-05005;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-05005;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-05005;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-05005;2019;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-05005;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05005;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;3
S-05005;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-05005;2019;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05005;2019;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-05005;2019;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-05005;2019;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
S-05005;2019;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-05005;2019;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;2
S-05005;2019;389;1;CONSTRUCC. OTRO MATERIAL TRANSPORTE NCOP;1
S-05005;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05005;2019;9654;1;EMPRESAS DE ESPECTACULOS;1
S-05005;2019;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;2
S-05005;2019;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-05005;2019;3141;1;FAB. ART. CARPINTERIA METALICA;5
S-05005;2019;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-05005;2019;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-05005;2019;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-05005;2019;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-05005;2019;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-05005;2019;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;2
S-05005;2019;3551;1;FAB. RECEPTORES RADIO, TV, Y SONIDO;1
S-05005;2019;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
S-05005;2019;353;1;FAB.APARAT.SEùALIZACION,CONTROL;2
S-05005;2019;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
S-05005;2019;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
S-05005;2019;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-05005;2019;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
S-05005;2019;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-05005;2019;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-05005;2019;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05005;2019;6732;1;OTROS CAFES Y BARES;1
S-05005;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;4
S-05005;2019;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-05005;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-05005;2019;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;2
S-05005;2019;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05005;2019;9691;1;SALAS DE BAILE Y DISCOTECAS;1
S-05005;2019;8497;1;SERV. GESTION ADMINISTRATIVA;2
S-05005;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-05005;2019;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;2
S-05005;2019;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;2
S-05005;2019;221;1;SIDERURGIA INTEGRAL;1
S-05005;2019;3191;1;TALLERES DE MECANICA EN GENERAL;3
S-05005;2019;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;3
S-05006;2019;411;2;ARQUITECTOS;1
S-05006;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-05006;2019;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-05006;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05006;2019;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-05006;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05006;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05006;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05006;2019;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-05006;2019;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-05006;2019;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-05006;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-05006;2019;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05006;2019;841;1;SERVICIOS JURIDICOS;1
S-06001;2019;6521;1;FARMACIAS;1
S-06001;2019;6732;1;OTROS CAFES Y BARES;1
S-06002;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-06002;2019;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-06002;2019;4959;1;FAB. OTROS ART. NCOP;1
S-06002;2019;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-06002;2019;6732;1;OTROS CAFES Y BARES;1
S-06002;2019;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-06002;2019;6715;1;RESTAURANTES DE UN TENEDOR;1
S-06005;2019;811;1;BANCA;1
S-06005;2019;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-06006;2019;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-07001;2019;811;1;BANCA;2
S-07001;2019;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-07001;2019;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-07001;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07001;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-07001;2019;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-07001;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07001;2019;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-07001;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-07001;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-07001;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07001;2019;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;3
S-07001;2019;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07001;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07001;2019;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07001;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07001;2019;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07001;2019;6521;1;FARMACIAS;2
S-07001;2019;834;2;ODONTOLOGOS;1
S-07001;2019;6732;1;OTROS CAFES Y BARES;3
S-07001;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07001;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07001;2019;9731;1;SERVICIOS FOTOGRAFICOS;1
S-07002;2019;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-07002;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-07002;2019;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-07002;2019;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07002;2019;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-07002;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07002;2019;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07002;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-07002;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07002;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-07002;2019;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
S-07002;2019;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07002;2019;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
S-07002;2019;222;2;INGENIEROS TEC. TELECOMUNICACIONES;1
S-07002;2019;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07002;2019;6732;1;OTROS CAFES Y BARES;2
S-07002;2019;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-07002;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-07002;2019;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-07003;2019;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
